Map,Pokemon,DexID,Morning,Day,Night,MinLvl,MaxLvl,Item,Member,Tier
Sprout Tower F1,Gastly,92,1,1,1,6,8,,0,Common
Sprout Tower F1,Rattata,19,1,1,1,6,8,,0,Common
Sprout Tower F1,Spinda,327,1,1,1,6,8,Chesto Berry,0,Uncommon
Sprout Tower F2,Gastly,92,1,1,1,6,8,,0,Common
Sprout Tower F2,Rattata,19,1,1,1,6,8,,0,Common
Sprout Tower F2,Spinda,327,1,1,1,6,8,Chesto Berry,0,Uncommon
Sprout Tower F3,Gastly,92,1,1,1,6,8,,0,Common
Sprout Tower F3,Raticate,20,1,1,1,7,8,Sitrus Berry,0,Common
Sprout Tower F3,Rattata,19,1,1,1,6,8,,0,Common
Sprout Tower F3,Spinda,327,1,1,1,6,8,Chesto Berry,0,Uncommon
Stark Mountain Entrance,Camerupt,323,1,1,1,56,60,,0,Rare
Stark Mountain Entrance,Geodude,74,1,1,1,56,60,,0,Common
Stark Mountain Entrance,Golbat,42,1,1,1,56,60,,0,Common
Stark Mountain Entrance,Graveler,75,1,1,1,56,60,,0,Common
Stark Mountain Entrance,Machoke,67,1,1,1,56,60,,0,Common
Stark Mountain Entrance,Magby,240,1,1,1,10,14,Magmarizer,1,Rare
Stark Mountain Entrance,Magcargo,219,1,1,1,56,60,,0,Uncommon
Stark Mountain Entrance,Onix,95,1,1,1,56,60,,0,Uncommon
Stark Mountain Entrance,Rhydon,112,1,1,1,56,60,,0,Uncommon
Stark Mountain Entrance,Rhyhorn,111,1,1,1,56,60,,0,Uncommon
Stark Mountain Entrance,Slugma,218,1,1,1,56,60,,0,Common
Stark Mountain Entrance,Weezing,110,1,1,1,56,60,,0,Uncommon
Stark Mountain Entrance Pt,Golbat,42,1,1,1,40,45,,0,Common
Stark Mountain Entrance Pt,Hariyama,297,1,1,1,40,45,Kings Rock,0,Common
Stark Mountain Entrance Pt,Makuhita,296,1,1,1,40,45,Black Belt,0,Common
Stark Mountain Entrance Pt,Mienfoo,619,1,1,1,25,30,,1,Rare
Stark Mountain Entrance Pt,Onix,95,1,1,1,40,45,,0,Common
Stark Mountain Entrance Pt,Rhyhorn,111,1,1,1,32,36,,0,Uncommon
Stark Mountain Entrance Pt,Scraggy,559,1,1,1,25,30,,0,Rare
Stark Mountain Entrance Pt,Torkoal,324,1,1,1,40,45,Heat Rock,0,Uncommon
Stark Mountain Exterior Pt,Absol,359,1,1,1,45,50,,0,Rare
Stark Mountain Exterior Pt,Heatmor,631,1,1,1,45,50,,1,Rare
Stark Mountain Exterior Pt,Magcargo,219,1,1,1,45,50,Rawst Berry,0,Common
Stark Mountain Exterior Pt,Pansear,513,1,1,1,45,50,Passho Berry,0,Uncommon
Stark Mountain Exterior Pt,Rhyhorn,111,1,1,1,34,36,,0,Uncommon
Stark Mountain Exterior Pt,Slugma,218,1,1,1,45,50,,0,Common
Stark Mountain Exterior Pt,Spoink,325,1,1,1,45,50,Tanga Berry,0,Uncommon
Stark Mountain Exterior Pt,Zubat,41,1,1,1,45,50,,0,Common
Stark Mountain Main Cavern Pt,Camerupt,323,1,1,1,56,60,Rawst Berry,0,Uncommon
Stark Mountain Main Cavern Pt,Darumaka,554,1,1,1,22,26,Rawst Berry,1,Rare
Stark Mountain Main Cavern Pt,Golbat,42,1,1,1,56,60,,0,Common
Stark Mountain Main Cavern Pt,Graveler,75,1,1,1,56,60,,0,Common
Stark Mountain Main Cavern Pt,Hariyama,297,1,1,1,56,60,Kings Rock,0,Common
Stark Mountain Main Cavern Pt,Heatmor,631,1,1,1,56,60,,0,Rare
Stark Mountain Main Cavern Pt,Magby,240,1,1,1,22,26,Magmarizer,0,Rare
Stark Mountain Main Cavern Pt,Magcargo,219,1,1,1,56,60,,0,Common
Stark Mountain Main Cavern Pt,Onix,95,1,1,1,56,60,,0,Common
Stark Mountain Main Cavern Pt,Rhydon,112,1,1,1,56,60,,0,Uncommon
Stark Mountain Main Cavern Pt,Weezing,110,1,1,1,56,60,,0,Common
Stevens Cave,Clefairy,35,1,1,1,14,20,,0,Common
Stevens Cave,Geodude,74,1,1,1,14,20,,0,Common
Stevens Cave,Golbat,42,1,1,1,14,20,,0,Common
Stevens Cave,Graveler,75,1,1,1,14,20,Hard Stone,0,Uncommon
Stevens Cave,Solrock,338,0,1,0,14,20,Sun Stone,0,Rare
Stevens Cave,Zubat,41,1,1,1,14,20,,0,Common
Suzuka Cave 1F,Dugtrio,51,1,1,1,21,25,,0,Common
Suzuka Cave 1F,Durant,632,0,1,0,21,25,,0,Rare
Suzuka Cave 1F,Ekans,23,1,1,1,21,25,,0,Common
Suzuka Cave 1F,Rapidash,78,1,1,1,21,25,,0,Uncommon
Suzuka Cave 1F,Rotom,479,1,1,1,14,14,Lum Berry,0,Rare
Suzuka Cave 1F,Skorupi,451,1,1,0,21,25,,0,Rare
Suzuka Cave 1F,Trubbish,568,1,0,1,21,24,,1,Rare
Suzuka Cave 1F,Zubat,41,1,1,1,21,25,,0,Common
Suzuka Cave B1F,Abra,63,1,1,1,21,25,TwistedSpoon,0,Uncommon
Suzuka Cave B1F,Bunnelby,659,0,0,1,10,14,,0,Rare
Suzuka Cave B1F,Geodude,74,1,1,1,21,23,Hard Stone,0,Common
Suzuka Cave B1F,Litwick,607,1,1,0,21,25,,0,Rare
Suzuka Cave B1F,Magnemite,81,1,1,1,21,25,Metal Coat,0,Common
Suzuka Cave B1F,Turtwig,387,1,0,1,21,25,,0,Rare
Suzuka Cave B1F,Ursaring,217,1,1,1,21,25,,0,Common
Suzuka Cave B1F,Woobat,527,0,1,0,21,25,,0,Rare
Suzuka Cave B2F,Chimchar,390,1,1,0,21,25,,0,Rare
Suzuka Cave B2F,Drilbur,529,1,0,0,21,25,,0,Rare
Suzuka Cave B2F,Klefki,707,1,1,1,21,25,,1,Rare
Suzuka Cave B2F,Lillipup,506,1,1,1,10,14,,0,Uncommon
Suzuka Cave B2F,Magnemite,81,1,1,1,21,25,,0,Common
Suzuka Cave B2F,Piplup,393,0,0,1,21,25,,0,Rare
Suzuka Cave B2F,Purrloin,509,1,1,1,21,25,,0,Rare
Suzuka Cave B2F,Zubat,41,1,1,1,21,25,,0,Common
Suzuka Clearing,Clefairy,35,1,1,1,21,25,,0,Common
Suzuka Clearing,Happiny,440,1,1,1,21,25,,0,Rare
Suzuka Clearing,Larvesta,636,1,1,1,15,19,,0,Rare
Suzuka Clearing,Marill,183,1,1,1,21,25,,0,Uncommon
Suzuka Clearing,Slowpoke,79,1,1,1,21,25,,0,Common
Suzuka Clearing,Tropius,357,1,1,1,15,19,Banana,0,Uncommon
Suzuka Clearing,Venonat,48,1,1,1,21,25,,0,Common
Suzuka Clearing,Wooper,194,1,1,1,21,25,,0,Common
Suzuka Path,Budew,406,1,1,1,21,25,,0,Uncommon
Suzuka Path,Clefairy,35,1,1,1,21,25,,0,Common
Suzuka Path,Flabebe,669,1,1,1,21,25,,1,Rare
Suzuka Path,Larvesta,636,1,1,1,15,19,,0,Rare
Suzuka Path,Oddish,43,1,1,1,21,25,,0,Common
Suzuka Path,Scatterbug,664,1,1,1,21,25,,0,Uncommon
Suzuka Path,Togepi,175,1,1,1,2,4,,0,Rare
Suzuka Path,Venonat,48,1,1,1,21,25,,0,Common
Suzuka Towers,Bellsprout,69,1,1,1,21,25,,0,Common
Suzuka Towers,Cottonee,546,1,0,1,21,25,,0,Rare
Suzuka Towers,Golett,622,0,1,0,10,14,,0,Rare
Suzuka Towers,Marill,183,1,1,1,21,25,,0,Uncommon
Suzuka Towers,Petilil,548,1,0,0,21,25,,0,Rare
Suzuka Towers,Starly,396,1,1,1,10,14,,0,Common
Suzuka Towers,Venipede,543,0,1,0,21,25,,0,Rare
Suzuka Towers,Yanma,193,1,1,1,21,25,,0,Uncommon
Suzuka Trail,Azurill,298,1,1,1,12,12,,0,Rare
Suzuka Trail,Bellsprout,69,1,1,1,12,12,,0,Common
Suzuka Trail,Bunnelby,659,1,1,1,12,12,Sitrus Berry,0,Rare
Suzuka Trail,Exeggcute,102,1,1,1,12,12,,0,Common
Suzuka Trail,Klefki,707,1,1,1,12,12,,0,Rare
Suzuka Trail,Koffing,109,1,1,1,12,12,Smoke Ball,0,Common
Suzuka Trail,Rotom,479,1,1,1,12,12,Lum Berry,0,Rare
Suzuka Trail,Wooper,194,1,1,1,12,12,,0,Common
Sweetsland,Bronzor,436,1,1,1,20,24,Metal Coat,0,Common
Sweetsland,Eevee,133,1,1,1,20,24,,0,Rare
Sweetsland,Fennekin,653,1,1,1,20,24,,0,Rare
Sweetsland,Gastly,92,1,1,1,10,11,,0,Common
Sweetsland,Growlithe,58,1,1,1,20,22,Rawst Berry,0,Common
Sweetsland,Minun,312,1,1,1,20,24,,0,Uncommon
Sweetsland,Plusle,311,1,1,1,20,24,,0,Uncommon
Sweetsland,Seedot,273,1,1,1,20,24,Power Herb,0,Common
Sweetsland,Solosis,577,1,1,1,20,24,Persim Berry,0,Rare
Tanoby Ruins Dilford Chamber,Unown,201,1,1,1,25,25,,0,Common
Tanoby Ruins Liptoo Chamber,Unown,201,1,1,1,25,25,,0,Common
Tanoby Ruins Monean Chamber,Unown,201,1,1,1,25,25,,0,Common
Tanoby Ruins Rixy Chamber,Unown,201,1,1,1,25,25,,0,Common
Tanoby Ruins Scufib Chamber,Unown,201,1,1,1,25,25,,0,Common
Tanoby Ruins Viapois Chamber,Unown,201,1,1,1,25,25,,0,Common
Tanoby Ruins Weepth Chamber,Unown,201,1,1,1,25,25,,0,Common
Three Isle Path,Bronzor,436,1,1,1,10,20,Metal Coat,0,Uncommon
Three Isle Path,Diglett,50,1,1,1,10,20,Soft Sand,0,Common
Three Isle Path,Geodude,74,1,1,1,10,20,Hard Stone,0,Common
Three Isle Path,Graveler,75,1,1,1,10,20,Hard Stone,0,Common
Three Isle Path,Makuhita,296,1,1,1,10,20,Black Belt,0,Uncommon
Three Isle Path,Nosepass,299,1,1,1,10,20,Hard Stone,0,Rare
Three Isle Path,Whismur,293,1,1,1,10,20,Chesto Berry,1,Uncommon
Three Isle Port,Dunsparce,206,1,1,1,5,35,,0,Common
Tohjo Falls,Bronzor,436,1,1,1,42,46,Metal Coat,0,Common
Tohjo Falls,Chingling,433,1,1,1,42,46,Colbur Berry,0,Uncommon
Tohjo Falls,Golbat,42,1,1,1,42,46,,0,Common
Tohjo Falls,Makuhita,296,1,1,1,42,46,Black Belt,0,Common
Tohjo Falls,Raticate,20,1,1,1,38,38,Sitrus Berry,0,Common
Tohjo Falls,Rattata,19,1,1,1,30,30,,0,Common
Tohjo Falls,Slowbro,80,1,1,1,42,46,Kings Rock,0,Common
Tohjo Falls,Zubat,41,1,1,1,42,46,,0,Common
Trainers Valley,Farfetchd,83,1,1,1,30,32,Stick,0,Uncommon
Trainers Valley,Gastly,92,0,0,1,30,32,,0,Common
Trainers Valley,Phantump,708,1,0,1,27,27,Spell Tag,0,Rare
Trainers Valley,Pidgey,16,1,1,1,30,32,,0,Common
Trainers Valley,Pumpkaboo,710,1,0,1,30,32,Miracle Seed,0,Rare
Trainers Valley,Shuckle,213,1,1,1,30,32,Oran Berry,0,Rare
Trainers Valley,Skiddo,672,1,1,1,21,21,,1,Rare
Trainers Valley,Tauros,128,1,1,1,30,32,,0,Uncommon
Trainers Valley,Teddiursa,216,1,1,0,30,32,Sitrus Berry,0,Common
Trainers Valley Cave,Crobat,169,1,1,1,30,32,,0,Common
Trainers Valley Cave,Diglett,50,1,1,1,30,32,Soft Sand,0,Common
Trainers Valley Cave,Gligar,207,1,1,1,30,32,Iron Ball,1,Rare
Trainers Valley Cave,Golbat,42,1,1,1,30,32,,0,Common
Trainers Valley Cave,Noibat,714,1,1,1,30,32,,0,Rare
Trainers Valley Cave,Woobat,527,1,1,1,33,35,,0,Rare
Trainers Valley Cave,Zubat,41,1,1,1,30,32,,0,Common
Treasure Beach,Fearow,22,1,0,0,34,38,Sharp Beak,0,Common
Treasure Beach,Meowth,52,0,0,1,34,38,,0,Common
Treasure Beach,Persian,53,0,0,1,34,38,Quick Claw,0,Common
Treasure Beach,Ponyta,77,0,1,0,34,38,,0,Uncommon
Treasure Beach,Spearow,21,1,0,1,34,38,Sharp Beak,0,Common
Treasure Beach,Starly,396,1,0,0,34,38,,1,Rare
Treasure Beach,Tangela,114,1,1,1,34,38,Miracle Seed,0,Common
Turnback Cave Final Room,Bronzong,437,1,1,1,45,49,,0,Uncommon
Turnback Cave Final Room,Bronzor,436,1,1,1,45,49,,0,Uncommon
Turnback Cave Final Room,Chingling,433,1,1,1,45,49,,0,Uncommon
Turnback Cave Final Room,Dusclops,356,1,1,1,45,49,,0,Rare
Turnback Cave Final Room,Duskull,355,1,1,1,45,49,,0,Uncommon
Turnback Cave Final Room,Gastly,92,1,1,1,45,49,,0,Common
Turnback Cave Final Room,Golbat,42,1,1,1,45,49,,0,Common
Turnback Cave Final Room,Haunter,93,1,1,1,45,49,,0,Uncommon
Turnback Cave Final Room,Lunatone,337,0,0,1,45,49,,0,Rare
Turnback Cave Final Room,Solrock,338,0,1,0,45,49,,0,Rare
Turnback Cave Final Room,Zubat,41,1,1,1,40,44,,0,Common
Turnback Cave First Pillar,Bronzong,437,1,1,1,45,49,,0,Uncommon
Turnback Cave First Pillar,Bronzor,436,1,1,1,45,49,,0,Uncommon
Turnback Cave First Pillar,Chingling,433,1,1,1,45,49,,0,Uncommon
Turnback Cave First Pillar,Dusclops,356,1,1,1,45,49,,0,Rare
Turnback Cave First Pillar,Duskull,355,1,1,1,45,49,,0,Uncommon
Turnback Cave First Pillar,Gastly,92,1,1,1,45,49,,0,Common
Turnback Cave First Pillar,Golbat,42,1,1,1,45,49,,0,Common
Turnback Cave First Pillar,Haunter,93,1,1,1,45,49,,0,Uncommon
Turnback Cave First Pillar,Lunatone,337,0,0,1,45,49,,0,Rare
Turnback Cave First Pillar,Solrock,338,0,1,0,45,49,,0,Rare
Turnback Cave First Pillar,Zubat,41,1,1,1,40,44,,0,Common
Turnback Cave Second Pillar,Bronzong,437,1,1,1,45,49,,0,Uncommon
Turnback Cave Second Pillar,Bronzor,436,1,1,1,45,49,,0,Uncommon
Turnback Cave Second Pillar,Chingling,433,1,1,1,45,49,,0,Uncommon
Turnback Cave Second Pillar,Dusclops,356,1,1,1,45,49,,0,Rare
Turnback Cave Second Pillar,Duskull,355,1,1,1,45,49,,0,Uncommon
Turnback Cave Second Pillar,Gastly,92,1,1,1,45,49,,0,Common
Turnback Cave Second Pillar,Golbat,42,1,1,1,45,49,,0,Common
Turnback Cave Second Pillar,Haunter,93,1,1,1,45,49,,0,Uncommon
Turnback Cave Second Pillar,Lunatone,337,0,0,1,45,49,,0,Rare
Turnback Cave Second Pillar,Solrock,338,0,1,0,45,49,,0,Rare
Turnback Cave Second Pillar,Zubat,41,1,1,1,40,44,,0,Common
Turnback Cave Third Pillar,Bronzong,437,1,1,1,45,49,,0,Uncommon
Turnback Cave Third Pillar,Bronzor,436,1,1,1,45,49,,0,Uncommon
Turnback Cave Third Pillar,Chingling,433,1,1,1,45,49,,0,Uncommon
Turnback Cave Third Pillar,Dusclops,356,1,1,1,45,49,,0,Rare
Turnback Cave Third Pillar,Duskull,355,1,1,1,45,49,,0,Uncommon
Turnback Cave Third Pillar,Gastly,92,1,1,1,45,49,,0,Common
Turnback Cave Third Pillar,Golbat,42,1,1,1,45,49,,0,Common
Turnback Cave Third Pillar,Haunter,93,1,1,1,45,49,,0,Uncommon
Turnback Cave Third Pillar,Lunatone,337,0,0,1,45,49,,0,Rare
Turnback Cave Third Pillar,Solrock,338,0,1,0,45,49,,0,Rare
Turnback Cave Third Pillar,Zubat,41,1,1,1,40,44,,0,Common
Uncanny Path,Farfetchd,83,1,1,1,21,25,Stick,0,Uncommon
Uncanny Path,Furfrou,676,1,1,1,16,20,,0,Rare
Uncanny Path,Growlithe,58,1,1,1,18,22,Rawst Berry,0,Common
Uncanny Path,Haunter,93,1,1,1,7,11,Spell Tag,0,Common
Uncanny Path,Minun,312,1,1,1,21,25,,0,Uncommon
Uncanny Path,Nincada,290,1,1,1,16,20,Soft Sand,0,Rare
Uncanny Path,Plusle,311,1,1,1,21,25,,0,Uncommon
Uncanny Path,Poochyena,261,1,1,1,21,25,Pecha Berry,0,Common
Uncanny Path,Scyther,123,1,1,1,16,20,Metal Coat,0,Rare
Underground Path Sinnoh Entrance,Bronzor,436,1,1,1,23,27,,0,Uncommon
Underground Path Sinnoh Entrance,Cubone,104,1,1,1,23,27,,0,Uncommon
Underground Path Sinnoh Entrance,Diglett,50,1,1,1,25,29,,0,Common
Underground Path Sinnoh Entrance,Geodude,74,1,1,1,25,30,Hard Stone,0,Common
Underground Path Sinnoh Entrance,Golbat,42,1,1,1,20,25,,0,Common
Underground Path Sinnoh Entrance,Lunatone,337,1,0,1,23,27,,0,Rare
Underground Path Sinnoh Entrance,Nosepass,299,1,1,1,23,27,,0,Rare
Underground Path Sinnoh Entrance,Rhyhorn,111,1,1,1,22,26,,0,Uncommon
Underground Path Sinnoh Entrance,Roggenrola,524,1,1,1,23,27,Everstone,0,Rare
Underground Path Sinnoh Entrance,Sandshrew,27,1,1,1,25,29,,0,Common
Underground Path Sinnoh Entrance,Solrock,338,1,1,0,23,27,,0,Rare
Underground Ruins,Absol,359,1,1,1,30,32,,0,Rare
Underground Ruins,Archen,566,1,1,1,30,32,Plume Fossil,1,Rare
Underground Ruins,Baltoy,343,1,1,1,27,27,Light Clay,0,Uncommon
Underground Ruins,Onix,95,1,1,1,30,32,Ganlon Berry,0,Common
Underground Ruins,Rhyhorn,111,1,1,1,30,32,,0,Uncommon
Underground Ruins,Sigilyph,561,1,1,1,30,32,,0,Rare
Underground Ruins,Unown,201,1,1,1,30,32,,0,Common
Underground Ruins,Zubat,41,1,1,1,30,32,,0,Common
Unholy Sands,Arbok,24,1,1,1,20,24,Poison Barb,0,Common
Unholy Sands,Cacnea,331,1,1,1,20,24,Sticky Barb,0,Common
Unholy Sands,Dugtrio,51,1,1,1,20,24,Soft Sand,0,Common
Unholy Sands,Hawlucha,701,1,1,1,20,24,Kings Rock,0,Rare
Unholy Sands,Kecleon,352,1,1,1,20,24,Persim Berry,0,Uncommon
Unholy Sands,Lunatone,337,1,1,1,20,24,Moon Stone,0,Uncommon
Unholy Sands,Mawile,303,1,1,1,25,28,Iron Ball,0,Rare
Unholy Sands,Solrock,338,1,1,1,20,24,Sun Stone,0,Uncommon
Unholy Sands Pyramid East Chamber,Chimchar,390,1,1,1,20,24,,0,Rare
Unholy Sands Pyramid East Chamber,Chingling,433,1,1,1,20,24,Colbur Berry,0,Uncommon
Unholy Sands Pyramid East Chamber,Duskull,355,1,1,1,20,24,Kasib Berry,0,Uncommon
Unholy Sands Pyramid East Chamber,Gastly,92,1,1,1,10,11,,0,Common
Unholy Sands Pyramid East Chamber,Poochyena,261,1,1,1,20,24,Pecha Berry,0,Common
Unholy Sands Pyramid East Chamber,Ralts,280,1,1,1,20,24,Dawn Stone,0,Rare
Unholy Sands Pyramid East Chamber,Tangela,114,1,1,1,20,24,,0,Common
Unholy Sands Pyramid West Chamber,Chingling,433,1,1,1,20,24,Colbur Berry,0,Uncommon
Unholy Sands Pyramid West Chamber,Duskull,355,1,1,1,20,24,Kasib Berry,0,Uncommon
Unholy Sands Pyramid West Chamber,Gastly,92,1,1,1,10,11,,0,Common
Unholy Sands Pyramid West Chamber,Poochyena,261,1,1,1,20,24,Pecha Berry,0,Common
Unholy Sands Pyramid West Chamber,Riolu,447,1,1,1,20,24,Soothe Bell,0,Rare
Unholy Sands Pyramid West Chamber,Sandile,551,1,1,1,20,24,Black Glasses,0,Rare
Unholy Sands Pyramid West Chamber,Tangela,114,1,1,1,20,24,,0,Common
Unholy Sands South,Aron,304,1,1,1,25,27,Hard Stone,0,Rare
Unholy Sands South,Bronzor,436,1,1,1,20,24,Metal Coat,0,Common
Unholy Sands South,Cacnea,331,1,1,1,20,24,Sticky Barb,0,Common
Unholy Sands South,Larvitar,246,1,1,1,20,24,Smooth Rock,0,Rare
Unholy Sands South,Lunatone,337,1,1,1,20,24,Moon Stone,0,Uncommon
Unholy Sands South,Solrock,338,1,1,1,20,24,Sun Stone,0,Uncommon
Unholy Sands South,Tangela,114,1,1,1,20,24,,0,Common
Unholy Sands West,Arbok,24,1,1,1,20,24,Poison Barb,0,Common
Unholy Sands West,Baltoy,343,1,1,1,20,24,Light Clay,0,Uncommon
Unholy Sands West,Cacnea,331,1,1,1,20,24,Sticky Barb,0,Common
Unholy Sands West,Cacturne,332,1,1,1,20,24,Sticky Barb,0,Common
Unholy Sands West,Farfetchd,83,1,1,1,20,24,Stick,0,Uncommon
Unholy Sands West,Maractus,556,1,1,1,20,24,Miracle Seed,0,Rare
Unholy Sands West,Pinsir,127,1,1,1,25,28,,0,Rare
Unholy Sands West,Smeargle,235,1,1,1,20,24,,0,Rare
Union Cave 1F,Bronzor,436,1,1,1,8,10,Metal Coat,0,Common
Union Cave 1F,Geodude,74,1,1,1,8,10,Hard Stone,0,Common
Union Cave 1F,Makuhita,296,1,1,1,8,10,Black Belt,0,Common
Union Cave 1F,Onix,95,1,1,1,8,10,Hard Stone,0,Common
Union Cave 1F,Rattata,19,1,1,1,8,10,,0,Common
Union Cave 1F,Sandshrew,27,1,1,1,8,10,Quick Claw,0,Common
Union Cave 1F,Zubat,41,1,1,1,8,10,,0,Common
Union Cave B1F,Bronzor,436,1,1,1,8,10,Metal Coat,0,Common
Union Cave B1F,Geodude,74,1,1,1,8,10,Hard Stone,0,Common
Union Cave B1F,Makuhita,296,1,1,1,8,10,Black Belt,0,Common
Union Cave B1F,Onix,95,1,1,1,8,10,Ganlon Berry,0,Common
Union Cave B1F,Sandshrew,27,1,1,1,8,10,Quick Claw,0,Common
Union Cave B1F,Zubat,41,1,1,1,8,10,,0,Common
Union Cave B2F,Bronzor,436,1,1,1,6,10,Metal Coat,0,Uncommon
Union Cave B2F,Makuhita,296,1,1,1,6,10,Black Belt,0,Uncommon
Union Cave B2F,Marill,183,1,1,1,11,15,Oran Berry,0,Uncommon
Union Cave B2F,Onix,95,1,1,1,6,10,Hard Stone,0,Uncommon
Union Cave B2F,Sandshrew,27,1,1,1,6,10,Oran Berry,0,Common
Union Cave B2F,Zubat,41,1,1,1,6,10,Soothe Bell,0,Common
Unison Mountain 1F,Chingling,433,1,1,1,20,24,Colbur Berry,0,Uncommon
Unison Mountain 1F,Kecleon,352,1,1,1,20,24,Persim Berry,0,Uncommon
Unison Mountain 1F,Koffing,109,1,1,1,18,22,Smoke Ball,0,Common
Unison Mountain 1F,Mawile,303,1,1,1,20,24,Iron Ball,0,Rare
Unison Mountain 1F,Pinsir,127,1,1,1,20,24,,0,Rare
Unison Mountain 1F,Slugma,218,1,1,1,20,24,,0,Common
Unison Mountain 1F,Teddiursa,216,1,1,1,20,24,Sitrus Berry,0,Common
Unison Mountain 1F,Torkoal,324,1,1,1,20,24,Heat Rock,0,Uncommon
Unison Mountain 2F,Bronzor,436,1,1,1,20,24,Metal Coat,0,Common
Unison Mountain 2F,Diglett,50,1,1,1,20,24,Soft Sand,0,Common
Unison Mountain 2F,Durant,632,1,1,1,20,24,Micle Berry,0,Rare
Unison Mountain 2F,Kecleon,352,1,1,1,20,24,Persim Berry,0,Uncommon
Unison Mountain 2F,Machop,66,1,1,1,20,24,Payapa Berry,0,Common
Unison Mountain 2F,Pawniard,624,1,1,1,25,29,,0,Rare
Unison Mountain 2F,Pikachu,25,1,1,1,20,24,Light Ball,0,Uncommon
Unison Mountain 2F,Torkoal,324,1,1,1,20,24,Heat Rock,0,Uncommon
Unison Mountain 3F,Charmander,4,1,1,1,20,24,,0,Rare
Unison Mountain 3F,Cyndaquil,155,1,1,1,20,24,,0,Rare
Unison Mountain 3F,Ekans,23,1,1,1,20,24,Rawst Berry,0,Common
Unison Mountain 3F,Kecleon,352,1,1,1,20,24,Persim Berry,0,Uncommon
Unison Mountain 3F,Magcargo,219,1,1,1,20,24,,0,Common
Unison Mountain 3F,Munchlax,446,1,1,1,20,24,Leftovers,0,Rare
Unison Mountain 3F,Slugma,218,1,1,1,20,24,,0,Common
Unison Mountain 3F,Torkoal,324,1,1,1,20,24,Heat Rock,0,Uncommon
Unison Mountain East Summit,Farfetchd,83,1,1,1,20,24,Stick,0,Uncommon
Unison Mountain East Summit,Gligar,207,1,1,1,20,24,Iron Ball,0,Rare
Unison Mountain East Summit,Growlithe,58,1,1,1,18,22,Rawst Berry,0,Common
Unison Mountain East Summit,Komala,775,1,1,1,20,24,,0,Rare
Unison Mountain East Summit,Meowth,52,1,1,1,20,24,Quick Claw,0,Common
Unison Mountain East Summit,Ponyta,77,1,1,1,20,24,,0,Uncommon
Unison Mountain East Summit,Sneasel,215,1,1,1,20,24,Razor Claw,0,Uncommon
Unison Mountain East Summit,Spinarak,167,1,1,1,20,24,Tamato Berry,0,Common
Unison Mountain South Summit,Bronzor,436,1,1,1,20,24,Metal Coat,0,Common
Unison Mountain South Summit,Buneary,427,1,1,1,18,22,Chople Berry,0,Uncommon
Unison Mountain South Summit,Chespin,650,1,1,1,20,24,,0,Rare
Unison Mountain South Summit,Machoke,67,1,1,1,20,24,Payapa Berry,0,Common
Unison Mountain South Summit,Machop,66,1,1,1,20,24,Payapa Berry,0,Common
Unison Mountain South Summit,Pikachu,25,1,1,1,20,24,Light Ball,0,Uncommon
Unison Mountain South Summit,Skarmory,227,1,1,1,25,29,Sharp Beak,0,Rare
Unison Mountain South Summit,Tauros,128,1,1,1,20,24,,0,Uncommon
Unison Mountain Summit,Absol,359,1,1,1,38,42,,0,Rare
Unison Mountain Summit,Bronzong,437,1,1,1,38,42,Metal Coat,0,Common
Unison Mountain Summit,Bronzor,436,1,1,1,38,42,Metal Coat,0,Common
Unison Mountain Summit,Buneary,427,1,1,1,43,47,Chople Berry,0,Uncommon
Unison Mountain Summit,Chimecho,358,1,1,1,37,41,Colbur Berry,0,Uncommon
Unison Mountain Summit,Chingling,433,1,1,1,38,42,Colbur Berry,0,Uncommon
Unison Mountain Summit,Jangmo-o,782,1,1,1,38,42,,0,Rare
Unison Mountain Summit,Swinub,220,1,1,1,23,27,Aspear Berry,0,Common
Unknown Place,Cryogonal,615,1,1,1,55,60,Never-Melt Ice,0,Rare
Unknown Place,Cubchoo,613,1,1,1,30,32,Aspear Berry,0,Rare
Unknown Place,Delibird,225,1,1,1,30,32,Never-Melt Ice,0,Common
Unknown Place,Froslass,478,1,1,1,55,60,Babiri Berry,0,Uncommon
Unknown Place,Piloswine,221,1,1,1,27,27,Never-Melt Ice,0,Common
Unknown Place,Sneasel,215,1,1,1,30,32,Razor Claw,0,Uncommon
Unknown Place,Swinub,220,1,1,1,27,27,Aspear Berry,0,Common
Valley Of Steel Eastern Peak,Aron,304,1,1,0,27,27,Hard Stone,0,Rare
Valley Of Steel Eastern Peak,Bronzong,437,1,1,1,33,34,Metal Coat,0,Common
Valley Of Steel Eastern Peak,Bronzor,436,1,1,1,33,34,Metal Coat,0,Common
Valley Of Steel Eastern Peak,Ferroseed,597,1,1,1,35,37,Jaboca Berry,1,Rare
Valley Of Steel Eastern Peak,Klink,599,0,0,1,33,34,,0,Rare
Valley Of Steel Eastern Peak,Magnemite,81,1,1,1,33,34,Metal Coat,0,Common
Valley Of Steel Eastern Peak,Magneton,82,1,1,1,33,34,Metal Coat,0,Common
Valley Of Steel Eastern Peak,Mawile,303,1,1,0,33,34,,0,Rare
Valley Of Steel Eastern Peak,Rhyhorn,111,1,1,1,33,34,,0,Uncommon
Valley Of Steel Western Peak,Beldum,374,1,1,1,20,24,Metal Coat,0,Rare
Valley Of Steel Western Peak,Bronzong,437,1,1,1,20,24,Metal Coat,0,Common
